Model,Year,Kilometer,Location,Length,Width,Height,Fuel Tank Capacity,Engine_Value,Max_Power_Value,Max_Power_RPM,Max_Torque_Value,Max_Torque_RPM,Make_encoded,Drivetrain_encoded,Fuel_CNG,Fuel_Others,Fuel_Petrol,Transmission_is_Automatic,Color_Medium,Color_Premium,Color_Rare,Color_Silver,Color_Standard,Owner_First_Owner,Owner_Fourth_Plus_Owner,Owner_New,Owner_Second_Owner,Owner_Third_Owner,Seller_Commercial Registration,Seller_Corporate,Seating_2,Seating_4,Seating_6,Seating_7,Seating_8
Vitara Brezza ZDi+ Dual Tone [2017-2018],2016,52000.000000000044,Delhi,3995.0,1790.0,1640.0,48.0,1248.0000000000005,88.99999999999999,4000.0,200.0,1750.0,13.0876568212651,13.81,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Swift DZire VDI,2014,63999.99999999997,Agra,3995.0,1695.0,1555.0,42.0,1248.0000000000005,74.00000000000003,4000.0,190.0,2000.0,13.0876568212651,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vitara Brezza ZDi+ Dual Tone [2017-2018],2017,70999.99999999994,Delhi,3995.0,1790.0,1640.0,48.0,1248.0000000000005,88.99999999999999,4000.0,200.0,1750.0,13.0876568212651,13.81,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Wagon R VXI+ AMT,2016,70000.00000000001,Ahmedabad,3636.0,1491.0,1670.0,35.0,998.0000000000002,66.99999999999997,6200.0,90.0,3500.0,13.0876568212651,13.81,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
S-Presso VXi (O),2019,53240.99999999996,Mirzapur,3565.0,1520.0,1564.0,27.0,998.0000000000002,66.99999999999997,5500.0,90.0,3500.0,13.0876568212651,13.81,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Nexon XZ Plus Dark Edition,2022,7404.661098281211,Kolkata,3993.0,1811.0,1606.0,44.0,1198.9999999999998,118.00000000000004,5500.0,170.0,1750.0,13.539726337744348,13.81,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q5 2.0 TDI quattro Technology Pack,2016,57000.000000000044,Gurgaon,4629.0,1898.0,1653.0,75.0,1967.9999999999998,174.0,4200.0,380.0,1750.0,14.645617786857711,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ikon DuraTorq 1.4 TDCi,2009,87999.99999999996,Unnao,4145.0,1632.0,1440.0,43.0,1399.0000000000007,68.00000000000001,4000.0,160.0,2000.0,13.701192212433263,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ritz Vdi BS-IV,2013,85784.99999999994,Ambala Cantt,3775.0,1680.0,1620.0,43.0,1248.0000000000005,72.99999999999999,4000.0,190.0,2000.0,13.0876568212651,13.81,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Creta EX 1.4 CRDi,2019,37000.00000000001,Hyderabad,4270.0,1780.0,1665.0,55.0,1396.0,88.99999999999999,4000.0,220.0,1500.0,13.332835658211609,13.81,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S-Class 300,2012,157999.99999999997,Chennai,4370.0,1775.0,1550.0,50.0,1497.9999999999998,117.00000000000003,4200.0,200.0,1900.0,14.979287245081439,13.81,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Countryman Cooper S JCW Inspired,2021,11999.999999999998,Delhi,4299.0,1822.0,1557.0,47.0,1997.999999999999,189.00000000000003,4400.0,280.0,1350.0,14.516270808655126,13.81,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CR-V 2.4 AT,2006,119300.00000000009,Pune,4630.0,1780.0,1710.0,58.0,2353.9999999999995,152.0,6000.0,215.0,3600.0,13.247622182348156,13.81,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Creta SX Plus 1.6  Petrol,2016,57983.00000000005,Mumbai,4270.0,1780.0,1630.0,60.0,1590.9999999999998,122.00000000000003,6400.0,154.0,4850.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Etios Liva GD,2016,113999.99999999996,Ambala Cantt,3775.0,1695.0,1510.0,45.0,1364.0000000000005,66.99999999999997,3800.0,170.0,1800.0,14.103649799670542,13.81,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
X5 xDrive 30d,2016,27011.00000000002,Karnal,4886.0,1938.0,1762.0,50.0,2993.0000000000027,258.0,4000.0,560.0,1500.0,14.970197610360676,13.81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Tucson GL 2WD AT Petrol,2017,86000.00000000001,Bangalore,4475.0,1850.0,1660.0,62.0,1998.9999999999993,152.99999999999997,6200.0,192.0,4000.0,13.332835658211609,13.81,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q5 45 TFSI Premium Plus,2022,7404.661098281211,Delhi,4663.0,1898.0,1659.0,70.0,1983.9999999999993,248.00000000000009,5000.0,370.0,1600.0,14.645617786857711,13.81,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thar LX 4-STR Hard Top Diesel AT,2021,13999.999999999995,Yamunanagar,3985.0,1820.0,1844.0,57.0,2184.0000000000005,129.99999999999997,3750.0,300.0,1600.0,13.7548285741869,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
City 1.5 S AT,2009,70199.99999999999,Mumbai,4420.0,1695.0,1480.0,42.0,1497.0000000000007,118.00000000000004,6600.0,146.0,4600.0,13.247622182348156,13.81,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Go D,2017,41999.99999999999,Lucknow,3785.0,1635.0,1485.0,35.0,1198.0,66.99999999999997,5000.0,104.0,4000.0,13.076001247571691,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
XUV500 W10,2017,144933.00000000006,Nashik,4585.0,1890.0,1785.0,70.0,2179.000000000001,138.00000000000006,3750.0,330.0,1600.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
E-Class E 200 Avantgarde,1988,70999.99999999994,Dehradun,5063.0,1860.0,1494.0,80.0,1990.999999999999,181.00000000000006,5500.0,300.0,1200.0,14.979287245081439,13.81,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3-Series 320d Luxury Line [2014-2016],2019,42500.00000000003,Delhi,4624.0,2031.0,1429.0,50.0,1995.0000000000007,184.00000000000006,4000.0,380.0,1750.0,14.970197610360676,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
X1 sDrive20d xLine,2022,16999.99999999999,Mumbai,4454.0,2035.0,1545.0,63.0,1995.0000000000007,184.00000000000006,4000.0,350.0,1750.0,14.970197610360676,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rexton RX6,2016,70000.00000000001,Mirzapur,4755.0,1900.0,1785.0,78.0,2696.0000000000005,161.99999999999994,4000.0,340.0,3250.0,13.744651156585752,13.81,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Glanza G,2019,37500.00000000001,Mangalore,3995.0,1745.0,1510.0,37.0,1196.9999999999995,82.00000000000001,6000.0,113.0,4200.0,14.103649799670542,13.81,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Tiguan Highline TDI,2020,17903.999999999993,Mumbai,4486.0,1839.0,1672.0,71.0,1967.9999999999998,141.00000000000003,4000.0,340.0,1750.0,13.36190214923346,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B-class B180,2014,39000.0,Mumbai,4359.0,2010.0,1557.0,50.0,1594.9999999999998,119.99999999999997,5000.0,200.0,1250.0,14.979287245081439,13.81,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i20 Sportz 1.2 (O),2013,80500.00000000001,Ambala Cantt,4370.0,1775.0,1550.0,50.0,1497.9999999999998,117.00000000000003,4200.0,200.0,1900.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i10 Magna 1.2 Kappa2,2015,49122.99999999999,Patna,3585.0,1595.0,1550.0,35.0,1196.9999999999995,79.0,6000.0,112.7619,4000.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wagon R VXI,2016,73190.00000000001,Nagpur,3599.0,1495.0,1700.0,35.0,998.0000000000002,66.99999999999997,6200.0,90.0,3500.0,13.0876568212651,13.81,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Eon Magna +,2018,33999.99999999999,Hyderabad,3495.0,1550.0,1500.0,32.0,925.1908124790585,55.000000000000014,5500.0,75.0,4000.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Celerio ZXi AMT [2019-2020],2016,11471.000000000002,Bangalore,3695.0,1600.0,1560.0,35.0,998.0000000000002,66.99999999999997,6000.0,90.0,3500.0,13.0876568212651,13.81,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Creta SX 1.6 (O) Petrol,2019,43999.99999999997,Delhi,4270.0,1780.0,1665.0,55.0,1590.9999999999998,122.00000000000003,6400.0,151.0,4850.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Accent Executive,2015,41272.999999999985,Mumbai,4250.0,1670.0,1370.0,45.0,1494.9999999999995,94.0,5500.0,125.0,3500.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Verna Fluidic 1.6 VTVT SX Opt AT,2021,9900.000000000004,Mumbai,4370.0,1700.0,1475.0,43.0,1590.9999999999998,121.00000000000003,6300.0,158.0,4200.0,13.332835658211609,13.81,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5-Series 530d M Sport [2013-2017],2018,20999.99999999998,Chennai,4899.0,2035.0,1464.0,65.0,2993.0000000000027,258.0,4000.0,560.0,1500.0,14.970197610360676,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fortuner 3.0 4x2 MT,2015,64119.99999999995,Delhi,4705.0,1840.0,1850.0,80.0,2982.000000000002,169.0,3600.0,343.0,1400.0,14.103649799670542,13.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GLE 250 d,2018,95786.00000000006,Delhi,4819.0,2035.0,1796.0,93.0,2143.0000000000005,201.0,3800.0,500.0,1600.0,14.979287245081439,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Swift DZire VXI,2017,75000.00000000004,Kanpur,3995.0,1695.0,1555.0,42.0,1196.9999999999995,83.00000000000003,6000.0,115.0,4000.0,13.0876568212651,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5-Series 525d Luxury Plus,2014,67999.99999999999,Pune,4899.0,2035.0,1464.0,50.0,1995.0000000000007,217.00000000000003,4400.0,450.0,1500.0,14.970197610360676,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ertiga ZDI + SHVS,2017,67999.99999999999,Delhi,4296.0,1695.0,1685.0,45.0,1248.0000000000005,88.99999999999999,4000.0,200.0,1750.0,13.0876568212651,13.81,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Vitara Brezza ZDi Plus,2017,63999.99999999997,Kolkata,3995.0,1790.0,1640.0,48.0,1248.0000000000005,88.99999999999999,4000.0,200.0,1750.0,13.0876568212651,13.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
XUV500 W8,2012,102000.00000000001,Mumbai,4585.0,1890.0,1785.0,70.0,2179.000000000001,139.99999999999994,3750.0,330.0,2800.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Kwid 1.0 RXT [2016-2019],2018,22540.99999999998,Bangalore,3679.0,1579.0,1478.0,28.0,999.0000000000003,66.99999999999997,5500.0,91.0,4250.0,13.085894547754995,13.81,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i20 Magna 1.2,2014,40000.0,Kolkata,3995.0,1710.0,1505.0,45.0,1196.9999999999995,83.00000000000003,6000.0,113.796,4000.0,13.332835658211609,13.81,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Compass Longitude Plus 2.0 Diesel 4x4 AT,2020,41736.00000000001,Ahmedabad,4395.0,1818.0,1640.0,60.0,1955.9999999999993,171.00000000000009,3750.0,350.0,1750.0,14.252383454646322,13.81,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Amaze 1.2 VX AT i-VTEC,2014,50000.000000000015,Mumbai,3990.0,1680.0,1505.0,35.0,1198.9999999999998,88.99999999999999,6000.0,110.0,4800.0,13.247622182348156,13.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Santro Magna [2018-2020],2019,30858.0,Hyderabad,3610.0,1645.0,1560.0,35.0,1085.9999999999998,68.00000000000001,5500.0,99.0,4500.0,13.332835658211609,13.81,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TUV300 T8,2017,64999.999999999956,Delhi,3995.0,1835.0,1839.0,60.0,1493.0,83.99999999999999,3750.0,230.0,1500.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Corolla Altis 1.8 G,2011,76999.99999999997,Faridabad,4540.0,1760.0,1480.0,55.0,1794.0,131.99999999999997,6000.0,170.0,4200.0,14.103649799670542,13.81,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CLA 200 D Urban Sport,2019,16999.99999999999,Delhi,4630.0,1777.0,1432.0,56.0,2143.0000000000005,136.00000000000006,3200.0,300.0,1400.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Scorpio S3 2WD 7 STR,2019,38000.000000000015,Patna,4456.0,1820.0,1930.0,60.0,2522.999999999999,74.99999999999997,3200.0,200.0,1400.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Innova 2.4 ZX 7 STR [2016-2020],2021,28999.999999999996,Bangalore,4735.0,1830.0,1795.0,55.0,2392.999999999999,147.99999999999994,3400.0,343.0,1400.0,14.103649799670542,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Innova 2.4 ZX 7 STR [2016-2020],2017,29999.99999999999,Chennai,4735.0,1830.0,1795.0,55.0,2392.999999999999,147.99999999999994,3400.0,343.0,1400.0,14.103649799670542,13.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Grand i10 Sports Edition 1.2L Kappa VTVT,2020,52235.999999999956,Mangalore,3765.0,1660.0,1520.0,43.0,1196.9999999999995,81.00000000000003,6000.0,114.0,4000.0,13.332835658211609,13.81,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolero Power Plus ZLX [2016-2019],2018,83000.0,Jalandhar,3995.0,1745.0,1880.0,50.0,1493.0,70.00000000000003,3600.0,195.0,1400.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Alto LXi CNG [2014-2018],2017,63199.99999999995,Pimpri-Chinchwad,3545.0,1491.0,1475.0,60.0,998.0000000000002,57.999999999999986,6000.0,78.0,3500.0,13.0876568212651,13.81,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Grand i10 Magna 1.2 Kappa VTVT [2013-2016],2014,46000.000000000044,Pune,3765.0,1660.0,1520.0,43.0,1196.9999999999995,81.00000000000003,6000.0,114.0,4000.0,13.332835658211609,13.81,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CLA 200 Petrol Sport,2015,18999.999999999985,Pune,4630.0,1777.0,1432.0,50.0,1990.999999999999,181.00000000000006,5500.0,300.0,1200.0,14.979287245081439,13.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Verna Fluidic 1.6 VTVT SX Opt AT,2019,38000.000000000015,Bangalore,4370.0,1700.0,1475.0,43.0,1590.9999999999998,121.00000000000003,6300.0,158.0,4200.0,13.332835658211609,13.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Seltos GTX Plus AT 1.4 [2019-2020],2021,16000.000000000002,Kolkata,4315.0,1800.0,1645.0,50.0,1352.9999999999995,138.00000000000006,6000.0,242.0,1500.0,14.082939331174831,13.81,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Scorpio S5 2WD 7 STR,2018,31999.999999999993,Patna,4456.0,1820.0,1995.0,60.0,2179.000000000001,119.99999999999997,4000.0,280.0,1800.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Cruze LTZ,2011,75000.00000000004,Kanpur,4597.0,1788.0,1477.0,60.0,1990.999999999999,149.99999999999997,4000.0,327.0,2600.0,13.244374287794319,13.81,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ertiga VDi,2012,77999.99999999994,Jalandhar,4265.0,1695.0,1685.0,45.0,1248.0000000000005,88.99999999999999,4000.0,200.0,1750.0,13.0876568212651,13.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ritz Vdi BS-IV,2009,80000.0,Kanpur,3715.0,1680.0,1620.0,43.0,1248.0000000000005,74.99999999999997,4000.0,190.0,2000.0,13.0876568212651,13.81,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
E-Class E 250 CDI Avantgarde,2016,43323.00000000003,Chandigarh,4879.0,1854.0,1474.0,80.0,2143.0000000000005,203.99999999999994,4200.0,500.0,1600.0,14.979287245081439,13.81,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
GLE 300d 4MATIC LWB,2022,13999.999999999995,Delhi,4924.0,2035.0,1772.0,93.0,1950.0000000000005,240.99999999999994,4200.0,500.0,1600.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
X3 xDrive 20d Luxury Line [2018-2020],2018,86999.99999999994,Raipur,4657.0,1881.0,1678.0,67.0,1995.0000000000007,190.0,4000.0,400.0,1750.0,14.970197610360676,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Scorpio S2,2015,86000.00000000001,Purnea,4456.0,1820.0,1930.0,60.0,2522.999999999999,74.99999999999997,3200.0,200.0,1400.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Urban Cruiser Premium Grade AT,2021,7404.661098281211,Varanasi,3995.0,1790.0,1640.0,48.0,1461.9999999999995,103.00000000000001,6000.0,138.0,4400.0,14.103649799670542,13.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hector Sharp 2.0 Diesel [2019-2020],2019,46300.99999999996,Mumbai,4655.0,1835.0,1760.0,60.0,1955.9999999999993,169.0,3750.0,350.0,1750.0,14.235879202727373,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S-Cross Sigma 1.3,2017,125372.00000000003,Coimbatore,4300.0,1765.0,1590.0,48.0,1248.0000000000005,88.99999999999999,4000.0,200.0,1750.0,13.0876568212651,13.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GLC 220 d Sport,2018,83399.99999999994,Hyderabad,4370.0,1775.0,1550.0,50.0,1497.9999999999998,117.00000000000003,4200.0,200.0,1900.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5-Series 520d Luxury Line [2017-2019],2022,7404.661098281211,Mumbai,4936.0,1868.0,1479.0,65.0,1995.0000000000007,188.0,4000.0,400.0,1750.0,14.970197610360676,13.81,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Eon D-Lite +,2014,83000.0,Ahmedabad,3495.0,1550.0,1500.0,32.0,925.1908124790585,55.000000000000014,5500.0,75.0,4000.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Baleno Delta 1.2 AT,2017,35999.99999999998,Zirakpur,3995.0,1745.0,1500.0,37.0,1196.9999999999995,83.00000000000003,6000.0,115.0,4000.0,13.0876568212651,13.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Swift DZire VDI,2013,37000.00000000001,Salem,3995.0,1695.0,1555.0,42.0,1248.0000000000005,74.00000000000003,4000.0,190.0,2000.0,13.0876568212651,13.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
X5 xDrive30d Pure Experience (5 Seater),2016,27011.00000000002,Chandigarh,4886.0,1938.0,1762.0,50.0,2993.0000000000027,258.0,4000.0,560.0,1500.0,14.970197610360676,13.81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Octavia 1.8 TSI Style Plus AT [2017],2017,28000.00000000002,Mumbai,4670.0,1814.0,1476.0,50.0,1797.9999999999995,176.99999999999994,5100.0,250.0,1250.0,13.940173966008981,13.81,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Kwid RXT [2015-2019],2018,89059.00000000001,Zirakpur,3679.0,1579.0,1478.0,28.0,925.1908124790585,53.00000000000001,5678.0,72.0,4386.0,13.085894547754995,13.81,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A6 2.0 TDI Premium,2012,98580.00000000004,Goa,4915.0,1874.0,1455.0,65.0,1967.9999999999998,176.99999999999994,3750.0,380.0,1750.0,14.645617786857711,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Punto Active 1.3,2014,70999.99999999994,Hyderabad,3987.0,1687.0,1495.0,45.0,1248.0000000000005,74.99999999999997,4000.0,197.0,1750.0,13.462345798374823,13.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Baleno Delta 1.2,2019,27468.999999999978,Delhi,3995.0,1745.0,1500.0,37.0,1196.9999999999995,83.00000000000003,6000.0,115.0,4000.0,13.0876568212651,13.81,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
i10 Sportz 1.2 AT Kappa2,2013,78301.00000000003,Pune,3585.0,1595.0,1550.0,35.0,1196.9999999999995,79.0,6000.0,112.7619,4000.0,13.332835658211609,13.81,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5-Series 520d Luxury Line [2017-2019],2016,38000.000000000015,Coimbatore,4936.0,1868.0,1479.0,65.0,1995.0000000000007,188.0,4000.0,400.0,1750.0,14.970197610360676,13.81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Wrangler Rubicon,2022,14999.99999999999,Mumbai,4882.0,1894.0,1848.0,81.0,1995.0000000000007,267.99999999999994,5150.0,400.0,3000.0,14.252383454646322,13.81,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Venue SX 1.0 Turbo iMT,2020,22999.999999999996,Haldwani,3995.0,1770.0,1605.0,45.0,998.0000000000002,118.00000000000004,6000.0,172.0,1500.0,13.332835658211609,13.81,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i10 Magna,2009,135796.99999999997,Lucknow,3565.0,1595.0,1550.0,35.0,1085.9999999999998,66.99999999999997,5500.0,99.0,2800.0,13.332835658211609,13.81,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Baleno Delta 1.2,2021,16000.000000000002,Delhi,3995.0,1745.0,1500.0,37.0,1196.9999999999995,83.00000000000003,6000.0,115.0,4000.0,13.0876568212651,13.81,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Innova 2.5 G 8 STR BS-III,2010,120000.00000000004,Ranchi,4370.0,1775.0,1550.0,50.0,1497.9999999999998,117.00000000000003,4200.0,200.0,1900.0,14.103649799670542,13.81,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Xcent S 1.2,2014,73999.99999999997,Ahmedabad,3995.0,1660.0,1520.0,43.0,1196.9999999999995,81.00000000000003,6000.0,114.0,4000.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vitara Brezza LDi (O) [2016-2018],2016,50000.000000000015,Mohali,3995.0,1790.0,1640.0,48.0,1248.0000000000005,88.99999999999999,4000.0,200.0,1750.0,13.0876568212651,13.81,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Celerio ZXi,2015,41999.99999999999,Bangalore,3600.0,1600.0,1560.0,35.0,998.0000000000002,66.99999999999997,6000.0,90.0,3500.0,13.0876568212651,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GLA 220 d Activity Edition,2016,79000.00000000006,Chennai,4417.0,1804.0,1494.0,50.0,2143.0000000000005,167.99999999999997,3400.0,350.0,1400.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
M-Class ML 250 CDI,2015,103000.00000000001,Mumbai,4804.0,2035.0,1796.0,70.0,2143.0000000000005,202.99999999999997,4200.0,500.0,1600.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vento Highline Diesel,2013,77999.99999999994,Dehradun,4384.0,1699.0,1466.0,55.0,1598.0,103.00000000000001,4400.0,250.0,1500.0,13.36190214923346,13.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Swift DZire VXI AT,2017,48068.99999999996,Hyderabad,3995.0,1695.0,1555.0,42.0,1196.9999999999995,83.00000000000003,6000.0,115.0,4000.0,13.0876568212651,13.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S-Cross Zeta 1.3,2020,55055.00000000001,Ludhiana,4300.0,1785.0,1595.0,48.0,1248.0000000000005,88.99999999999999,4000.0,200.0,1750.0,13.0876568212651,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Creta 1.6 SX Plus AT Petrol,2016,37079.00000000001,Thane,4270.0,1780.0,1630.0,60.0,1590.9999999999998,122.00000000000003,6400.0,154.0,4850.0,13.332835658211609,13.81,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
